ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,timestamp,price
4443,BHMMBMMBX01,687,20.0000347,78.00000286,502,car,low,3,0,03-11-2016,09:26:00,2016-03-11 09:26:00,133.21979621542937
4444,BHMMBMMBX01,687,20.0000347,78.00000286,556,car,low,3,0,03-11-2016,10:00:00,2016-03-11 10:00:00,134.68122270742356
4445,BHMMBMMBX01,687,20.0000347,78.00000286,580,car,low,3,0,03-11-2016,10:26:00,2016-03-11 10:26:00,136.2998544395924
4446,BHMMBMMBX01,687,20.0000347,78.00000286,616,car,average,5,0,03-11-2016,11:00:00,2016-03-11 11:00:00,137.98835516739445
4447,BHMMBMMBX01,687,20.0000347,78.00000286,628,bike,average,6,0,03-11-2016,11:26:00,2016-03-11 11:26:00,139.78165938864626
4448,BHMMBMMBX01,687,20.0000347,78.00000286,647,car,high,9,0,03-11-2016,12:00:00,2016-03-11 12:00:00,141.60989810771468
4449,BHMMBMMBX01,687,20.0000347,78.00000286,666,cycle,high,9,0,03-11-2016,12:26:00,2016-03-11 12:26:00,143.49344978165936
4450,BHMMBMMBX01,687,20.0000347,78.00000286,492,bike,high,8,0,03-11-2016,12:59:00,2016-03-11 12:59:00,145.43231441048033
4451,BHMMBMMBX01,687,20.0000347,78.00000286,508,car,high,7,0,03-11-2016,13:26:00,2016-03-11 13:26:00,146.8646288209607
4452,BHMMBMMBX01,687,20.0000347,78.00000286,510,car,average,6,0,03-11-2016,13:59:00,2016-03-11 13:59:00,148.34352256186315
4453,BHMMBMMBX01,687,20.0000347,78.00000286,493,car,average,4,0,03-11-2016,14:26:00,2016-03-11 14:26:00,149.8282387190684
4454,BHMMBMMBX01,687,20.0000347,78.00000286,471,car,high,5,0,03-11-2016,15:00:00,2016-03-11 15:00:00,151.26346433770013
4455,BHMMBMMBX01,687,20.0000347,78.00000286,435,car,low,3,0,03-11-2016,15:26:00,2016-03-11 15:26:00,152.63464337700142
4456,BHMMBMMBX01,687,20.0000347,78.00000286,411,car,low,2,0,03-11-2016,16:03:00,2016-03-11 16:03:00,153.90101892285296
4457,BHMMBMMBX01,687,20.0000347,78.00000286,405,bike,low,2,0,03-11-2016,16:30:00,2016-03-11 16:30:00,155.0975254730713
3936,BHMMBMMBX01,687,20.0000347,78.00000286,264,car,low,2,0,04-10-2016,07:59:00,2016-04-10 07:59:00,156.27656477438134
3937,BHMMBMMBX01,687,20.0000347,78.00000286,302,car,low,1,0,04-10-2016,08:25:00,2016-04-10 08:25:00,157.04512372634642
3938,BHMMBMMBX01,687,20.0000347,78.00000286,346,truck,low,2,0,04-10-2016,08:59:00,2016-04-10 08:59:00,157.92430858806404
3939,BHMMBMMBX01,687,20.0000347,78.00000286,414,truck,low,2,0,04-10-2016,09:32:00,2016-04-10 09:32:00,158.9315866084425
3940,BHMMBMMBX01,687,20.0000347,78.00000286,485,car,low,3,0,04-10-2016,09:59:00,2016-04-10 09:59:00,160.136826783115
3941,BHMMBMMBX01,687,20.0000347,78.00000286,530,car,average,5,0,04-10-2016,10:26:00,2016-04-10 10:26:00,161.54876273653568
3942,BHMMBMMBX01,687,20.0000347,78.00000286,573,car,average,4,0,04-10-2016,10:59:00,2016-04-10 10:59:00,163.09170305676858
3943,BHMMBMMBX01,687,20.0000347,78.00000286,604,bike,average,5,0,04-10-2016,11:25:00,2016-04-10 11:25:00,164.75982532751092
3944,BHMMBMMBX01,687,20.0000347,78.00000286,634,bike,average,5,0,04-10-2016,11:59:00,2016-04-10 11:59:00,166.51819505094616
3945,BHMMBMMBX01,687,20.0000347,78.00000286,648,bike,high,9,0,04-10-2016,12:29:00,2016-04-10 12:29:00,168.36390101892286
3946,BHMMBMMBX01,687,20.0000347,78.00000286,651,truck,average,6,0,04-10-2016,13:02:00,2016-04-10 13:02:00,170.25036390101894
3947,BHMMBMMBX01,687,20.0000347,78.00000286,648,car,high,8,0,04-10-2016,13:29:00,2016-04-10 13:29:00,172.14556040756915
3948,BHMMBMMBX01,687,20.0000347,78.00000286,637,car,high,6,0,04-10-2016,14:02:00,2016-04-10 14:02:00,174.03202328966523
3949,BHMMBMMBX01,687,20.0000347,78.00000286,627,truck,average,4,0,04-10-2016,14:29:00,2016-04-10 14:29:00,175.88646288209608
3950,BHMMBMMBX01,687,20.0000347,78.00000286,593,cycle,average,4,0,04-10-2016,14:57:00,2016-04-10 14:57:00,177.7117903930131
3951,BHMMBMMBX01,687,20.0000347,78.00000286,572,car,average,3,0,04-10-2016,15:30:00,2016-04-10 15:30:00,179.4381368267831
3952,BHMMBMMBX01,687,20.0000347,78.00000286,511,car,low,3,0,04-10-2016,16:04:00,2016-04-10 16:04:00,181.10334788937408
3953,BHMMBMMBX01,687,20.0000347,78.00000286,471,car,low,2,0,04-10-2016,16:31:00,2016-04-10 16:31:00,182.5909752547307
4458,BHMMBMMBX01,687,20.0000347,78.00000286,334,car,low,1,0,04-11-2016,08:00:00,2016-04-11 08:00:00,183.962154294032
4459,BHMMBMMBX01,687,20.0000347,78.00000286,352,bike,low,2,0,04-11-2016,08:26:00,2016-04-11 08:26:00,184.93449781659385
4460,BHMMBMMBX01,687,20.0000347,78.00000286,393,truck,low,2,0,04-11-2016,08:59:00,2016-04-11 08:59:00,185.9592430858806
4461,BHMMBMMBX01,687,20.0000347,78.00000286,429,car,low,3,0,04-11-2016,09:33:00,2016-04-11 09:33:00,187.10334788937405
4462,BHMMBMMBX01,687,20.0000347,78.00000286,479,cycle,average,4,0,04-11-2016,10:00:00,2016-04-11 10:00:00,188.35225618631728
4463,BHMMBMMBX01,687,20.0000347,78.00000286,499,car,low,4,0,04-11-2016,10:26:00,2016-04-11 10:26:00,189.74672489082965
4464,BHMMBMMBX01,687,20.0000347,78.00000286,524,cycle,high,7,0,04-11-2016,11:00:00,2016-04-11 11:00:00,191.1994177583697
4465,BHMMBMMBX01,687,20.0000347,78.00000286,538,truck,average,5,0,04-11-2016,11:33:00,2016-04-11 11:33:00,192.7248908296943
4466,BHMMBMMBX01,687,20.0000347,78.00000286,540,car,high,9,0,04-11-2016,12:00:00,2016-04-11 12:00:00,194.29112081513824
4467,BHMMBMMBX01,687,20.0000347,78.00000286,537,bike,high,8,0,04-11-2016,12:33:00,2016-04-11 12:33:00,195.86317321688497
4468,BHMMBMMBX01,687,20.0000347,78.00000286,550,car,high,8,0,04-11-2016,13:00:00,2016-04-11 13:00:00,197.42649199417755
4469,BHMMBMMBX01,687,20.0000347,78.00000286,554,car,high,8,0,04-11-2016,13:26:00,2016-04-11 13:26:00,199.02765647743811
4470,BHMMBMMBX01,687,20.0000347,78.00000286,567,bike,average,6,0,04-11-2016,13:59:00,2016-04-11 13:59:00,200.6404657933042
4471,BHMMBMMBX01,687,20.0000347,78.00000286,539,truck,average,5,0,04-11-2016,14:26:00,2016-04-11 14:26:00,202.29112081513827
4472,BHMMBMMBX01,687,20.0000347,78.00000286,521,car,average,4,0,04-11-2016,15:00:00,2016-04-11 15:00:00,203.8602620087336
4473,BHMMBMMBX01,687,20.0000347,78.00000286,489,bike,low,3,0,04-11-2016,15:26:00,2016-04-11 15:26:00,205.37700145560405
4474,BHMMBMMBX01,687,20.0000347,78.00000286,461,car,low,2,0,04-11-2016,16:00:00,2016-04-11 16:00:00,206.80058224163025
4475,BHMMBMMBX01,687,20.0000347,78.00000286,436,car,average,3,0,04-11-2016,16:26:00,2016-04-11 16:26:00,208.14264919941775
3954,BHMMBMMBX01,687,20.0000347,78.00000286,282,bike,low,2,0,05-10-2016,07:57:00,2016-05-10 07:57:00,209.41193595342065
3955,BHMMBMMBX01,687,20.0000347,78.00000286,330,car,low,2,0,05-10-2016,08:30:00,2016-05-10 08:30:00,210.2328966521106
3956,BHMMBMMBX01,687,20.0000347,78.00000286,395,cycle,average,3,0,05-10-2016,09:04:00,2016-05-10 09:04:00,211.19359534206694
3957,BHMMBMMBX01,687,20.0000347,78.00000286,464,car,low,2,0,05-10-2016,09:30:00,2016-05-10 09:30:00,212.34352256186315
3958,BHMMBMMBX01,687,20.0000347,78.00000286,536,car,low,4,0,05-10-2016,10:04:00,2016-05-10 10:04:00,213.69432314410477
3959,BHMMBMMBX01,687,20.0000347,78.00000286,578,cycle,average,4,0,05-10-2016,10:30:00,2016-05-10 10:30:00,215.25473071324598
3960,BHMMBMMBX01,687,20.0000347,78.00000286,619,car,average,5,0,05-10-2016,11:04:00,2016-05-10 11:04:00,216.93740902474525
3961,BHMMBMMBX01,687,20.0000347,78.00000286,640,cycle,average,6,0,05-10-2016,11:30:00,2016-05-10 11:30:00,218.73944687045122
3962,BHMMBMMBX01,687,20.0000347,78.00000286,650,car,high,9,0,05-10-2016,12:04:00,2016-05-10 12:04:00,220.60262008733622
3963,BHMMBMMBX01,687,20.0000347,78.00000286,661,car,high,9,0,05-10-2016,12:30:00,2016-05-10 12:30:00,222.49490538573505
3964,BHMMBMMBX01,687,20.0000347,78.00000286,663,bike,high,8,0,05-10-2016,12:57:00,2016-05-10 12:57:00,224.4192139737991
3965,BHMMBMMBX01,687,20.0000347,78.00000286,638,car,high,8,0,05-10-2016,13:30:00,2016-05-10 13:30:00,226.3493449781659
3966,BHMMBMMBX01,687,20.0000347,78.00000286,635,bike,average,6,0,05-10-2016,13:57:00,2016-05-10 13:57:00,228.20669577874816
3967,BHMMBMMBX01,687,20.0000347,78.00000286,620,bike,average,4,0,05-10-2016,14:30:00,2016-05-10 14:30:00,230.05531295487626
3968,BHMMBMMBX01,687,20.0000347,78.00000286,584,car,average,5,0,05-10-2016,14:57:00,2016-05-10 14:57:00,231.8602620087336
3969,BHMMBMMBX01,687,20.0000347,78.00000286,555,car,low,3,0,05-10-2016,15:30:00,2016-05-10 15:30:00,233.56040756914118
3970,BHMMBMMBX01,687,20.0000347,78.00000286,513,cycle,low,2,0,05-10-2016,16:04:00,2016-05-10 16:04:00,235.17612809315864
3971,BHMMBMMBX01,687,20.0000347,78.00000286,465,car,low,2,0,05-10-2016,16:30:00,2016-05-10 16:30:00,236.66957787481803
4476,BHMMBMMBX01,687,20.0000347,78.00000286,254,car,average,2,0,05-11-2016,08:00:00,2016-05-11 08:00:00,238.02328966521105
4477,BHMMBMMBX01,687,20.0000347,78.00000286,256,truck,low,2,0,05-11-2016,08:26:00,2016-05-11 08:26:00,238.7627365356623
4478,BHMMBMMBX01,687,20.0000347,78.00000286,259,car,low,1,0,05-11-2016,08:59:00,2016-05-11 08:59:00,239.5080058224163
4479,BHMMBMMBX01,687,20.0000347,78.00000286,263,cycle,low,3,0,05-11-2016,09:26:00,2016-05-11 09:26:00,240.26200873362444
4480,BHMMBMMBX01,687,20.0000347,78.00000286,278,car,low,2,0,05-11-2016,09:59:00,2016-05-11 09:59:00,241.02765647743811
4481,BHMMBMMBX01,687,20.0000347,78.00000286,290,truck,average,4,0,05-11-2016,10:33:00,2016-05-11 10:33:00,241.83697234352255
4482,BHMMBMMBX01,687,20.0000347,78.00000286,306,truck,average,4,0,05-11-2016,10:59:00,2016-05-11 10:59:00,242.68122270742356
4483,BHMMBMMBX01,687,20.0000347,78.00000286,318,car,average,5,0,05-11-2016,11:26:00,2016-05-11 11:26:00,243.5720524017467
4484,BHMMBMMBX01,687,20.0000347,78.00000286,360,car,high,8,0,05-11-2016,12:06:00,2016-05-11 12:06:00,244.49781659388645
4485,BHMMBMMBX01,687,20.0000347,78.00000286,379,car,average,5,0,05-11-2016,12:26:00,2016-05-11 12:26:00,245.54585152838428
4486,BHMMBMMBX01,687,20.0000347,78.00000286,403,car,high,7,0,05-11-2016,13:00:00,2016-05-11 13:00:00,246.64919941775835
4487,BHMMBMMBX01,687,20.0000347,78.00000286,467,truck,high,7,0,05-11-2016,13:33:00,2016-05-11 13:33:00,247.82241630276562
4488,BHMMBMMBX01,687,20.0000347,78.00000286,500,car,average,6,0,05-11-2016,13:59:00,2016-05-11 13:59:00,249.1819505094614
4489,BHMMBMMBX01,687,20.0000347,78.00000286,518,car,average,4,0,05-11-2016,14:26:00,2016-05-11 14:26:00,250.6375545851528
4490,BHMMBMMBX01,687,20.0000347,78.00000286,530,car,average,3,0,05-11-2016,15:00:00,2016-05-11 15:00:00,252.1455604075691
4491,BHMMBMMBX01,687,20.0000347,78.00000286,549,car,low,2,0,05-11-2016,15:26:00,2016-05-11 15:26:00,253.688500727802
4492,BHMMBMMBX01,687,20.0000347,78.00000286,548,cycle,low,2,0,05-11-2016,16:00:00,2016-05-11 16:00:00,255.28675400291115
4493,BHMMBMMBX01,687,20.0000347,78.00000286,525,car,average,2,0,05-11-2016,16:26:00,2016-05-11 16:26:00,256.88209606986896
4980,BHMMBMMBX01,687,20.0000347,78.00000286,277,car,low,2,1,05-12-2016,08:02:00,2016-05-12 08:02:00,258.41048034934494
4981,BHMMBMMBX01,687,20.0000347,78.00000286,318,car,low,3,1,05-12-2016,08:29:00,2016-05-12 08:29:00,259.216885007278
4982,BHMMBMMBX01,687,20.0000347,78.00000286,360,car,low,3,1,05-12-2016,09:02:00,2016-05-12 09:02:00,260.14264919941775
4983,BHMMBMMBX01,687,20.0000347,78.00000286,396,truck,low,3,1,05-12-2016,09:29:00,2016-05-12 09:29:00,261.19068413391557
4984,BHMMBMMBX01,687,20.0000347,78.00000286,454,bike,low,5,1,05-12-2016,10:03:00,2016-05-12 10:03:00,262.34352256186315
4985,BHMMBMMBX01,687,20.0000347,78.00000286,474,truck,low,5,1,05-12-2016,10:29:00,2016-05-12 10:29:00,263.66521106259097
4986,BHMMBMMBX01,687,20.0000347,78.00000286,515,truck,average,7,1,05-12-2016,11:02:00,2016-05-12 11:02:00,265.04512372634645
4987,BHMMBMMBX01,687,20.0000347,78.00000286,541,bike,average,8,1,05-12-2016,11:29:00,2016-05-12 11:29:00,266.5443959243086
4988,BHMMBMMBX01,687,20.0000347,78.00000286,558,car,average,8,1,05-12-2016,11:56:00,2016-05-12 11:56:00,268.11935953420675
4989,BHMMBMMBX01,687,20.0000347,78.00000286,575,car,high,13,1,05-12-2016,12:29:00,2016-05-12 12:29:00,269.74381368267836
4990,BHMMBMMBX01,687,20.0000347,78.00000286,593,bike,high,10,1,05-12-2016,13:02:00,2016-05-12 13:02:00,271.4177583697235
4991,BHMMBMMBX01,687,20.0000347,78.00000286,598,car,high,11,1,05-12-2016,13:29:00,2016-05-12 13:29:00,273.1441048034935
4992,BHMMBMMBX01,687,20.0000347,78.00000286,570,cycle,average,6,1,05-12-2016,14:02:00,2016-05-12 14:02:00,274.88500727802045
4993,BHMMBMMBX01,687,20.0000347,78.00000286,555,car,high,9,1,05-12-2016,14:29:00,2016-05-12 14:29:00,276.5443959243087
4994,BHMMBMMBX01,687,20.0000347,78.00000286,533,bike,low,3,1,05-12-2016,15:02:00,2016-05-12 15:02:00,278.16011644832616
4995,BHMMBMMBX01,687,20.0000347,78.00000286,501,car,low,3,1,05-12-2016,15:29:00,2016-05-12 15:29:00,279.7117903930132
4996,BHMMBMMBX01,687,20.0000347,78.00000286,465,car,low,3,1,05-12-2016,16:02:00,2016-05-12 16:02:00,281.170305676856
4997,BHMMBMMBX01,687,20.0000347,78.00000286,423,bike,low,4,1,05-12-2016,16:29:00,2016-05-12 16:29:00,282.524017467249
3972,BHMMBMMBX01,687,20.0000347,78.00000286,356,car,low,2,0,06-10-2016,07:57:00,2016-06-10 07:57:00,283.7554585152839
3973,BHMMBMMBX01,687,20.0000347,78.00000286,392,car,low,2,0,06-10-2016,08:30:00,2016-06-10 08:30:00,284.7918486171762
3974,BHMMBMMBX01,687,20.0000347,78.00000286,447,car,low,2,0,06-10-2016,08:57:00,2016-06-10 08:57:00,285.9330422125183
3975,BHMMBMMBX01,687,20.0000347,78.00000286,505,truck,low,3,0,06-10-2016,09:30:00,2016-06-10 09:30:00,287.2343522561864
3976,BHMMBMMBX01,687,20.0000347,78.00000286,549,car,low,4,0,06-10-2016,10:03:00,2016-06-10 10:03:00,288.7045123726347
3977,BHMMBMMBX01,687,20.0000347,78.00000286,578,car,high,6,0,06-10-2016,10:30:00,2016-06-10 10:30:00,290.3027656477439
3978,BHMMBMMBX01,687,20.0000347,78.00000286,591,truck,average,4,0,06-10-2016,10:57:00,2016-06-10 10:57:00,291.9854439592432
3979,BHMMBMMBX01,687,20.0000347,78.00000286,614,truck,average,5,0,06-10-2016,11:30:00,2016-06-10 11:30:00,293.70596797671044
3980,BHMMBMMBX01,687,20.0000347,78.00000286,648,truck,high,9,0,06-10-2016,12:04:00,2016-06-10 12:04:00,295.4934497816595
3981,BHMMBMMBX01,687,20.0000347,78.00000286,659,cycle,high,9,0,06-10-2016,12:30:00,2016-06-10 12:30:00,297.37991266375553
3982,BHMMBMMBX01,687,20.0000347,78.00000286,600,car,high,9,0,06-10-2016,12:57:00,2016-06-10 12:57:00,299.2983988355168
3983,BHMMBMMBX01,687,20.0000347,78.00000286,585,car,high,7,0,06-10-2016,13:30:00,2016-06-10 13:30:00,301.0451237263465
3984,BHMMBMMBX01,687,20.0000347,78.00000286,582,truck,average,6,0,06-10-2016,13:57:00,2016-06-10 13:57:00,302.74818049490545
3985,BHMMBMMBX01,687,20.0000347,78.00000286,570,truck,average,4,0,06-10-2016,14:30:00,2016-06-10 14:30:00,304.4425036390103
3986,BHMMBMMBX01,687,20.0000347,78.00000286,547,truck,low,3,0,06-10-2016,15:04:00,2016-06-10 15:04:00,306.1018922852985
3987,BHMMBMMBX01,687,20.0000347,78.00000286,519,truck,low,2,0,06-10-2016,15:31:00,2016-06-10 15:31:00,307.6943231441049
3988,BHMMBMMBX01,687,20.0000347,78.00000286,501,car,low,3,0,06-10-2016,16:04:00,2016-06-10 16:04:00,309.20524017467255
3989,BHMMBMMBX01,687,20.0000347,78.00000286,479,car,low,2,0,06-10-2016,16:30:00,2016-06-10 16:30:00,310.66375545851537
4494,BHMMBMMBX01,687,20.0000347,78.00000286,325,bike,low,3,1,06-11-2016,08:00:00,2016-06-11 08:00:00,312.0582241630277
4495,BHMMBMMBX01,687,20.0000347,78.00000286,327,truck,low,3,1,06-11-2016,08:26:00,2016-06-11 08:26:00,313.00436681222715
4496,BHMMBMMBX01,687,20.0000347,78.00000286,331,car,average,4,1,06-11-2016,09:00:00,2016-06-11 09:00:00,313.9563318777293
4497,BHMMBMMBX01,687,20.0000347,78.00000286,330,car,low,4,1,06-11-2016,09:33:00,2016-06-11 09:33:00,314.91994177583706
4498,BHMMBMMBX01,687,20.0000347,78.00000286,330,car,low,4,1,06-11-2016,10:00:00,2016-06-11 10:00:00,315.8806404657934
4499,BHMMBMMBX01,687,20.0000347,78.00000286,324,bike,average,5,1,06-11-2016,10:26:00,2016-06-11 10:26:00,316.8413391557498
4500,BHMMBMMBX01,687,20.0000347,78.00000286,314,car,average,5,1,06-11-2016,10:59:00,2016-06-11 10:59:00,317.78457059679783
4501,BHMMBMMBX01,687,20.0000347,78.00000286,327,truck,average,7,1,06-11-2016,11:26:00,2016-06-11 11:26:00,318.69868995633203
4502,BHMMBMMBX01,687,20.0000347,78.00000286,336,truck,average,6,1,06-11-2016,11:59:00,2016-06-11 11:59:00,319.6506550218342
4503,BHMMBMMBX01,687,20.0000347,78.00000286,323,bike,high,11,1,06-11-2016,12:26:00,2016-06-11 12:26:00,320.6288209606988
4504,BHMMBMMBX01,687,20.0000347,78.00000286,362,cycle,high,10,1,06-11-2016,13:06:00,2016-06-11 13:06:00,321.56914119359544
4505,BHMMBMMBX01,687,20.0000347,78.00000286,364,bike,high,10,1,06-11-2016,13:26:00,2016-06-11 13:26:00,322.622998544396
4506,BHMMBMMBX01,687,20.0000347,78.00000286,399,truck,average,7,1,06-11-2016,13:59:00,2016-06-11 13:59:00,323.6826783114994
4507,BHMMBMMBX01,687,20.0000347,78.00000286,427,car,high,8,1,06-11-2016,14:33:00,2016-06-11 14:33:00,324.84425036390115
4508,BHMMBMMBX01,687,20.0000347,78.00000286,438,car,high,6,1,06-11-2016,15:00:00,2016-06-11 15:00:00,326.08733624454163
4509,BHMMBMMBX01,687,20.0000347,78.00000286,434,bike,low,3,1,06-11-2016,15:26:00,2016-06-11 15:26:00,327.3624454148473
4510,BHMMBMMBX01,687,20.0000347,78.00000286,430,car,low,3,1,06-11-2016,15:59:00,2016-06-11 15:59:00,328.62590975254744
4511,BHMMBMMBX01,687,20.0000347,78.00000286,402,car,average,4,1,06-11-2016,16:26:00,2016-06-11 16:26:00,329.87772925764205
4998,BHMMBMMBX01,687,20.0000347,78.00000286,262,cycle,low,2,0,06-12-2016,07:56:00,2016-06-12 07:56:00,331.04803493449793
4999,BHMMBMMBX01,687,20.0000347,78.00000286,302,car,low,2,0,06-12-2016,08:29:00,2016-06-12 08:29:00,331.81077147016026
5000,BHMMBMMBX01,687,20.0000347,78.00000286,339,car,low,2,0,06-12-2016,08:56:00,2016-06-12 08:56:00,332.68995633187785
5001,BHMMBMMBX01,687,20.0000347,78.00000286,380,truck,low,2,0,06-12-2016,09:29:00,2016-06-12 09:29:00,333.67685589519664
5002,BHMMBMMBX01,687,20.0000347,78.00000286,454,car,low,3,0,06-12-2016,10:02:00,2016-06-12 10:02:00,334.7831149927221
5003,BHMMBMMBX01,687,20.0000347,78.00000286,493,bike,low,3,0,06-12-2016,10:29:00,2016-06-12 10:29:00,336.10480349344994
5004,BHMMBMMBX01,687,20.0000347,78.00000286,538,bike,average,6,0,06-12-2016,11:02:00,2016-06-12 11:02:00,337.54002911208164
5005,BHMMBMMBX01,687,20.0000347,78.00000286,554,bike,average,5,0,06-12-2016,11:29:00,2016-06-12 11:29:00,339.1062590975256
5006,BHMMBMMBX01,687,20.0000347,78.00000286,578,bike,average,6,0,06-12-2016,11:56:00,2016-06-12 11:56:00,340.71906841339165
5007,BHMMBMMBX01,687,20.0000347,78.00000286,592,bike,high,9,0,06-12-2016,12:29:00,2016-06-12 12:29:00,342.4017467248909
5008,BHMMBMMBX01,687,20.0000347,78.00000286,620,bike,high,8,0,06-12-2016,12:56:00,2016-06-12 12:56:00,344.12518195050956
5009,BHMMBMMBX01,687,20.0000347,78.00000286,646,bike,high,8,0,06-12-2016,13:29:00,2016-06-12 13:29:00,345.9301310043669
5010,BHMMBMMBX01,687,20.0000347,78.00000286,641,car,average,5,0,06-12-2016,14:02:00,2016-06-12 14:02:00,347.8107714701602
5011,BHMMBMMBX01,687,20.0000347,78.00000286,608,car,average,5,0,06-12-2016,14:29:00,2016-06-12 14:29:00,349.6768558951966
5012,BHMMBMMBX01,687,20.0000347,78.00000286,590,bike,low,3,0,06-12-2016,15:02:00,2016-06-12 15:02:00,351.4468704512373
5013,BHMMBMMBX01,687,20.0000347,78.00000286,551,car,low,2,0,06-12-2016,15:29:00,2016-06-12 15:29:00,353.1644832605532
5014,BHMMBMMBX01,687,20.0000347,78.00000286,538,truck,low,2,0,06-12-2016,16:02:00,2016-06-12 16:02:00,354.76855895196513
5015,BHMMBMMBX01,687,20.0000347,78.00000286,488,car,low,2,0,06-12-2016,16:29:00,2016-06-12 16:29:00,356.3347889374091
3990,BHMMBMMBX01,687,20.0000347,78.00000286,423,car,low,1,0,07-10-2016,08:03:00,2016-07-10 08:03:00,357.7554585152839
3991,BHMMBMMBX01,687,20.0000347,78.00000286,443,bike,low,2,0,07-10-2016,08:30:00,2016-07-10 08:30:00,358.98689956331884
3992,BHMMBMMBX01,687,20.0000347,78.00000286,501,cycle,low,2,0,07-10-2016,09:04:00,2016-07-10 09:04:00,360.2765647743814
3993,BHMMBMMBX01,687,20.0000347,78.00000286,531,car,average,3,0,07-10-2016,09:30:00,2016-07-10 09:30:00,361.73508005822424
3994,BHMMBMMBX01,687,20.0000347,78.00000286,569,bike,low,2,0,07-10-2016,09:57:00,2016-07-10 09:57:00,363.2809315866085
3995,BHMMBMMBX01,687,20.0000347,78.00000286,606,car,average,4,0,07-10-2016,10:30:00,2016-07-10 10:30:00,364.93740902474536
3996,BHMMBMMBX01,687,20.0000347,78.00000286,622,bike,average,4,0,07-10-2016,10:57:00,2016-07-10 10:57:00,366.70160116448335
3997,BHMMBMMBX01,687,20.0000347,78.00000286,643,truck,average,5,0,07-10-2016,11:30:00,2016-07-10 11:30:00,368.51237263464344
3998,BHMMBMMBX01,687,20.0000347,78.00000286,660,car,high,9,0,07-10-2016,12:03:00,2016-07-10 12:03:00,370.3842794759826
3999,BHMMBMMBX01,687,20.0000347,78.00000286,665,truck,high,9,0,07-10-2016,12:30:00,2016-07-10 12:30:00,372.3056768558953
4000,BHMMBMMBX01,687,20.0000347,78.00000286,667,car,average,5,0,07-10-2016,13:04:00,2016-07-10 13:04:00,374.2416302765649
4001,BHMMBMMBX01,687,20.0000347,78.00000286,653,car,high,8,0,07-10-2016,13:30:00,2016-07-10 13:30:00,376.1834061135372
4002,BHMMBMMBX01,687,20.0000347,78.00000286,636,car,average,4,0,07-10-2016,14:03:00,2016-07-10 14:03:00,378.0844250363902
4003,BHMMBMMBX01,687,20.0000347,78.00000286,616,truck,average,4,0,07-10-2016,14:30:00,2016-07-10 14:30:00,379.9359534206697
4004,BHMMBMMBX01,687,20.0000347,78.00000286,598,car,low,2,0,07-10-2016,15:04:00,2016-07-10 15:04:00,381.72925764192155
4005,BHMMBMMBX01,687,20.0000347,78.00000286,582,car,low,3,0,07-10-2016,15:30:00,2016-07-10 15:30:00,383.4701601164485
4006,BHMMBMMBX01,687,20.0000347,78.00000286,542,car,low,2,0,07-10-2016,15:57:00,2016-07-10 15:57:00,385.1644832605533
4007,BHMMBMMBX01,687,20.0000347,78.00000286,535,truck,low,2,0,07-10-2016,16:30:00,2016-07-10 16:30:00,386.7423580786028
4512,BHMMBMMBX01,687,20.0000347,78.00000286,295,car,low,2,0,07-11-2016,08:00:00,2016-07-11 08:00:00,388.29985443959265
4513,BHMMBMMBX01,687,20.0000347,78.00000286,326,bike,average,2,0,07-11-2016,08:26:00,2016-07-11 08:26:00,389.15866084425056
4514,BHMMBMMBX01,687,20.0000347,78.00000286,393,car,low,2,0,07-11-2016,08:59:00,2016-07-11 08:59:00,390.10771470160137
